Želva amboinská ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=479,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=479
Želva annámská ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=478,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=478
Želva bahenní ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1115,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1115
Želva černavá ,Plazi / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=673,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=673
Želva dlaždicovitá ,Plazi / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1338,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1338
Želva egyptská ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=980,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=980
Želva korunkatá (= diadémová) ,Plazi,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1112,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1112
Želva kubánská ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=830,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=830
Želva obrovská ,Plazi / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=40,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=40
Želva ostnitá ,Plazi / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1255,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1255
Želva pardálí ,Plazi / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=763,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=763
Želva plochohřbetá ,Plazi / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=987,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=987
Želva skalní ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=41,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=41
Želva sloní ,Plazi / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=39,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=39
Želva Smithova ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1117,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1117
Želva stepní (= čtyřprstá) ,Plazi,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=38,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=38
Želva texaská (= Berlandierova) ,Plazi,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1096,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1096
Želva tlustohrdlá ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=772,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=772
Želva tuniská ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1160,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1160
Želva zubatá ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=771,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=771
Želva žlutočelá ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=37,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=37
Žirafa Rothschildova ,Savci / Profil,50000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=396,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=396
Žluna větší ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1069,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1069
Žluva hajní ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1190,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1190
